Headline,label
Russian Operative Disappointed Gerrymandering Taking All The Fun Out Of Hacking 2020 U.S. Election,1
New Tampax High-Speed Applicator Able To Launch Tampons Into Vagina At 500 MPH,1
Horrified Iowan Farmer Starts Breaking Out In Corn After Coming Into Direct Contact With Monsanto Crops,1
Man Flashes Hand Stamp To Bouncer Like Badge Of Field Agent Entering Crime Scene,1
Pelosi Concerned Outspoken Progressive Flank Of Party Could Harm Democrats’ Reputation As Ineffectual Cowards,1
Sun Setting Over Tropical Beach Kind Of Beautiful In Its Own Way,1
Catholic Church Not About To Be Out-Molested By Goddamn Boy Scouts,1
Insecure Infant Worried He Unworthy Of Animatronic Toy Rabbit’s Love,1
Bar Band To Pay Dearly For Slipping In Original Song,1
Aging Congress Moves Into More Manageable Single-Story Ranch Capitol,1
Man Doesn’t Understand Why People Wasting Time Attacking Him For Running Over Their Dog When Trump The Real Enemy,1
"‘It’s Like All The President’s Men Meets Rambo,’ Says Robert Mueller Describing Report To Congress",1
Real Estate Agents Trying To Gentrify Run-Down Earth By Renaming It West Saturn,1
Grandmother’s Passing Helps Emotionally Prepare Child For When Pet Hamster Dies,1
"‘That Place Is A Disaster,’ Says Bill De Blasio Watching Flooded NYC Subway On TV During Iowa Campaign Stop",1
Tom Hanks Recalls Arriving On ‘A Beautiful Day In The Neighborhood’ Set At Dawn For Grueling 6-Hour Cardigan-Application Process,1
Woman Spirals Into Vortex Of Self-Doubt After Trader Joe’s Cashier Does Not Compliment Any Of Her Selected Items,1
Justices Observe Supreme Court Ritual By Driving Stake Through John Paul Stevens’ Heart To Ensure He Dead Before Burial,1
Cop Hired For Posting Racist Rant On Social Media,1
Laptop Camera Wishes It Could Tell Woman How Good She Looks When She Doesn’t Know She’s Being Watched,1
Report: Average American Must Have Life Ruined By Natural Disaster Every 6 Minutes To Fear Climate Change,1
Deal Alert: There Is A Free Copy Of ‘Super Star Wars’ Our Mom Is Going To Throw Out After She Found It In The Basement,1
Nation’s Dorky Little Nerds Announce They Have Nosebleed,1
"Trump Picks Little Eugene Scalia—You Know, Antonin’s Boy—To Lead Labor Department",1
New Study Finds Nipples Evolved To Stop Mammals From Squirting Continuous Streams Of Milk From Chests,1
Trump Campaign Store Offering Special Disavowed Discount On All ‘Send Her Back’ Merchandise,1
Real Buzz Aldrin Spends 50th Straight Year On Moon Trying To Signal Earth To Warn Of Imposter,1
Mark Warner Holding Up Long Line Of Senators Waiting For Diving Board At D.C. Reflecting Pool,1
White Supremacists Warn Idealistic Trump Some Compromise Will Be Necessary To Achieve Their Goals,1
"‘Now I Understand How Nazi Germany Happened,’ Says Astonished Man Finally Playing ‘Wolfenstein 3D’",1
"Simon, Garfunkel Pose Perfectly Still In Rock And Roll Hall Of Fame Exhibit To Avoid Security Guard Catching Them Living In Museum",1
Trump Disavows Supporters Who Could Barely Keep Racist Chant Going For 10 Seconds,1
Ruth Bader Ginsburg Suspended For Next 10 Rulings Following Supreme Court Bench-Clearing Brawl,1
Pizza Crust Saved To Make Pizza Stock,1
John Oliver Annoyed After Discovering He The Only Non-CGI Character In ‘Lion King’ Remake,1
"National Weather Service Stresses Those In Path Of Heat Wave Should Crawl Towards Sparkling, Cold Spring Shimmering At Edge Of Vision",1
Shocking New Epstein Video Shows Pictures Moving All On Their Own,1
Man Can’t Believe He Being Jailed On Drug Charge When There Are Real Criminals Out There,1
House Passes Resolution Overnight Apologizing If Previous Racism Resolution Came Off Too Harsh,1
Cop Vows To Get Revenge On Eric Garner For Trying To Frame Him For Murder,1
Report: How About You Tell Us The Goddamn News For A Change?,1
Man Annoyed After Neighbors Never Return Son They Borrowed To Do Some Work Around House,1
Virginia Agrees To Remove Confederate Ghosts From State Capitol,1
Nevada Transportation Authority Unveils Dedicated Bang Bus Lanes For Horny Commuters,1
82-Year-Old New Jersey Congressman Bill Pascrell Quietly Asks Ilhan Omar If He Can Be Part Of The Squad,1
ICE Protests Brutal Conditions Of Being Forced To Stand Outside Homes Of Immigrants For Hours,1
New Evidence Finds Titanic Passengers Continued Eating From Buffet As Ship Sank,1
Trump Claims He Tried To Warn Public About Epstein By Praising Him As A Terrific Guy,1
"Amazon Workers Attempting Walkout Enter 7th Hour Wandering In Ever-Expanding, Labyrinthian Warehouse",1
"Remorseful Beto O’Rourke Admits His Family Responsible For My Lai Massacre, Triangle Shirtwaist Factory Fire",1
Exhausted Amazon Customer Forced To Piss In Bottle While Browsing Prime Day Deals,1
Man’s Existential Terror About Country’s Slide Towards Authoritarianism Sublimated Into Campaign To Get Journalist Fired For Tweet,1
"BREAKING: Oh My God, You Killed Her",1
Department Of Interior Sets Aside Portion Of Florida Beachfront As National ‘Wild Things’ Preserve,1
"‘It’s Not So Bad,’ Mike Pence Reports On Conditions Of Detainment Center While Hazmat Suit Disinfected",1
Jeffrey Epstein Offers Court $32 Million Child Pornography Collection As Bail,1
Nation Not Sure How Many Ex-Trump Staffers It Can Safely Reabsorb,1
National Park Service Releases Detailed Guide On What Visitors Should Do Upon Encountering Squirrel,1
Trump Honors Brave Heroes Who Slept With Wives Of Deployed Soldiers,1
Study Finds Majority Of American Health Insurance Plans Don’t Cover Sending Sickly Child To Convalesce In Countryside,1
Paul Ryan Lauded For Inspiring Millions Of Young Gutless Fucking Cowards To Take On Leadership Roles,1
ICE Sends Agents Home With Sacks Of Flour To Practice What It Like Detaining Real Baby,1
Epstein Attorneys Denounce Accusers For Trying To Ruin Career Of Successful Child Molester,1
Legal Experts Note Uproar Over Epstein Scandal May Lead To Legislators Outlawing Pedophilia,1
Outraged Trump Declares He Would’ve Gotten Jeffrey Epstein Way More Lenient Plea Deal,1
Sweden Announces Plan To Get 100% Of Energy From Unguarded Wall Outlet In Finland By 2030,1
Gynecologist Inserting IUD Promises Woman It Will Be Just A Quick Pinch And Then She’ll Be On The Floor Unconscious,1
John Hickenlooper Sets Ambitious $250 Fundraising Goal For Next Debate Cycle,1
Frustrated Subway Marketers Scrap $150 Million Jeffrey Epstein Ad Campaign,1
"Man’s Crippling, Overpowering Need To Be Liked By Everyone Apparently Not Affecting His Behavior",1
Woman On Third Level Of Purgatory Tired Of Being Passed Over For Advancement By Less Penitent Men,1
Jeffrey Epstein Swears He Didn’t Know Sex-Trafficking Ring Was Underage,1
Defense Attorneys Vow To Present Irrefutable Evidence Proving Jeffrey Epstein Billionaire,1
NRA Insists That Most Recent Mass Shooting Does Not Accurately Reflect Potential Deadliness Of Firearm,1
Area Man Always Thought He’d Squander His Life Differently,1
"Brother, Sister Have Pretty Good Chemistry",1
Breaking: It Not Too Late To Take Advantage Of The Onion’s Independence Day Mattress Sale,1
Passersby Feel Sorry For Aging Deep Blue Sitting At Washington Square Park Chess Table All Day,1
Savvy Pornography Director Includes Preliminary Shot Of Penis That Will Go Off By End Of Film,1
Entitled Burger King Employee Wants $15 An Hour Just For Dealing With Worst Of America Every Day,1
God Orders All Followers To Swallow Cyanide Capsules In Preparation For Voyage To Alpha Centauri,1
Extremely Effective Therapist Just Lets Patients Beat Shit Out Of Him For 45 Minutes,1
"Experts Say Earliest Warning Signs Of Mental Health Issues Usually Crossing Eyes While Dribbling Finger On Lips, Saying ‘Cuckoo, Cuckoo’",1
Naked Andrew Yang Emerges From Time Vortex To Warn Debate Audience About Looming Threat Of Automation,1
OSHA Special Ops Team Raids Local Office After Receiving Intel On Expired Fire Extinguisher,1
Driver Kind Of Bummed To See Other Car He Been Driving Behind For A While Take Exit Off Highway,1
13.5 Million Americans Tune In To Watch Animal Planet’s ‘Puppy Parley’ During DNC Debate Halftime Show,1
"Presidential Debate Sidetracked By Booker, De Blasio Arguing About Best Place In Lower Manhattan To Get Tapas",1
Lester Holt Begins Debate By Reiterating He Doesn’t Know Who These Fucking People Are,1
"Report: Doing Your Part To Stop Climate Change Now Requires Planting 30,000 New Trees, Getting 40,000 Cars Off The Road, Reviving 20 Square Miles Of Coral Reef",1
Man Ruthlessly Scolds Other Man Online For Having Opinion He Held Less Than 2 Years Ago,1
Congress Reaches Compromise To Admit District Of Columbia Into Union As Slave State,1
"‘I Just Want A Substantive, Issues-Oriented Democratic Debate,’ Lie Thousands Of Americans Hungry For Unhinged Trainwreck",1
Paul Manafort Trying To Ferment Vintage Cheval Blanc In Toilet Tank,1
Aretha Franklin Institute For Female Entrepreneurship Confirms Sisters Are Doin’ It For Themselves,1
John Bolton Urges War Against The Sun After Uncovering Evidence It Has Nuclear Capabilities,1
Wretched Outcast Woman With Combination Skin Forever Trapped Between Dry And Oily Worlds,1
Hero Coworker Contributes Single Tissue To Water Spill Cleanup Efforts At Next Desk,1
Nation’s Men Holding Acoustic Guitars Announce Plan To Idly Strum While You Try To Talk To Them,1
Man Remembers It Summer Solstice After Noticing Group Of Pagans Fucking In Ring Of Fire On Way To Work,1
Bolton Calls For Forceful Iranian Response To Continuing U.S. Aggression,1
Report: Trying To Hug Oncoming Train Still Leading Cause Of Death For Nation’s Idiots,1
"Fashion Designers Announce Plans to Wave With Both Hands, Bow Slightly",1
Knicks Front Office Scrambling After Zion Williamson Drafted Before 3rd Pick,1
Bolton Argues War With Iran Only Way To Avenge Americans Killed In Upcoming War With Iran,1
Michael Bennet Quietly Asks Aide If Polling At N/A Is Good Or Bad,1
Chuck Schumer: ‘The American People Deserve A President Who Can More Credibly Justify War With Iran’,1
U.S. Claims Drone Was Minding Own Business On Its Way To Church When Iran Attacked It Out Of Nowhere,1
Rolos Unveils New Cryptocurrency Exclusively For Rolos Customers,1
Exhilarated Woman Discovers Last Person Who Used Jigsaw Puzzle Left Lots Of Pieces Sticking Together,1
Lush Unveils New Line Of Anti-Aging Youthful Maiden BloodBombs,1
Alex Jones Struggling To Convince Skeptical Police After Witnessing Actual Murder In Neighbor’s Backyard,1
U.N. Secretary General Assumes Someone Already Doing Something About Uighur Internment Camps,1
Warren Buffett Tells Colleagues About Exciting Investment Opportunity He Recently Discovered Selling Mary Kay Beauty Products,1
Babysitter Enters Third Hour Of Negotiations To Get 4-Year-Old To Put His Pants Back On,1
Harpoon Industry Attempting Rebrand By Pointing Out Harpoons Can Harpoon Stuff Besides Whales,1
Turkish Restaurant Thrown Into Complete Disarray By Entry Of Single Customer,1
White House Claims Iran Behind Attack On Nancy Kerrigan,1
ICE Argues Migrants In Camps Are Free To Die At Any Time,1
Crime Scene Forensic Investigator Reminds Officers To Stop Shooting At Dead Body Under Sheet,1
Taylor Swift Inspires Teen To Come Out As Straight Woman Needing To Be At Center Of Gay Rights Narrative,1
Boeing CEO Admits Company Made Mistake By Including Automatic Self-Destruct Function On All 737 Max Planes,1
"Dark, Sinister Underbelly Of Small Suburban Town Turns Out To Just Be Heroin Again",1
‘That’s It? What The Heck Was That?’ Says Dad In Scorched-Earth Review Of Movie You Suggested Family Watch Together,1
Veteran Kind Of Surprised Killing All Those People Didn’t Give Him Even A Little PTSD,1
Every Picture On Man’s Tinder Clearly From Same Event Where He Dressed Up,1
Krill-Eating Whale Too Fucking Cowardly To Prey On Something Its Own Size,1
Huckabee Sanders Tells Colleagues She’s Taking Temporary Post As Google CEO Before Transitioning Into Full-Time Role As Sultan Of Brunei,1
Blizzard Bringing Back Original ‘World Of Warcraft’ So Thousands Of Gamers Can Relive Most Depressing Era Of Their Lives,1
"‘One Day This Will All Be Yours,’ Says Buzz Aldrin While Showing Great-Grandson Around Moon",1
Report: Make It Stop,1
New Study Finds Humans Could Lose Vestigial Heads In Less Than 100 Years,1
Man Annoyed At Being Mistaken For Employee Just Because He Driving Forklift Through Store,1
DNC Committee Throws Bound Jay Inslee Onto Melting Iceberg Before Pushing Him Out To Sea,1
Kellyanne Conway Decides To Lie Low Until Rule Of Law Dies Down,1
"Zach Braff, Alyssa Milano Call Out Trump For Far More Effectively Pivoting To Politics To Save Floundering Career",1
"Report: U.S. Death Rates From Drugs, Suicide, And Alcohol Have Greatly Increased, But Not In A Cool Rock And Roll Way",1
Sun Thought Pasty Fuck Learned His Lesson Last Summer,1
Atlantic Records Sends Cease-And-Desist Order To Woman Using Lizzo’s ‘Juice’ As Her Personal Anthem,1
USDA Secretary Rings Nationwide Dinner Bell For Y’all To Get In Here,1
Pence Visits Conversion Therapist For Routine Gay-Preventative Checkup,1
Area Pedestrian Obsessed With Crossing The Street,1
Deepfake Video Of Mark Zuckerberg Barely Good Enough To Masturbate To,1
Panicking Taylor Swift Realizes It Too Late To Call Off Assassination After Katy Perry Makes Peace Offering,1
Serial Killer Clearly Gunning For ‘Parking Lot Butcher’ Nickname,1
American Museum Of Natural History Acquires Rare Third-Grader Separated From Group On Class Trip,1
Evangelical Church Strips Away All The Frills And Pomp Of Catholic Molestation,1
Santa Anita Park Officials Announce They Will Stop Allowing Bets On All Upcoming Horse Deaths,1
Drooling Imbecile Rocks Back And Forth In Delight While Watching Arby’s Clap Back At Burger King On Twitter,1
Ruby Tuesday Goes Public With Request That Everyone Come On Down To Ruby Tuesday,1
DNC Criticized For Overly Restrictive Debate Rules Requiring Candidates Have At Least One Policy Position,1
Jimmy Carter Already Back To Elite Sumo Wrestling Circuit After Recovering From Hip Surgery,1
NASA Discovers Impact Crater Of Meteorite That First Brought Horses To Earth,1
Couple Wouldn’t Have Stayed In Loveless Marriage If They Knew That’s How Kid Would Turn Out,1
Pop Culture Site Powering Through 4 Weeks Of Sponsored Posts For Movie Its Film Critic Called ‘Contemptible Trash’,1
Man Can’t Help But Think He Played Small Part In Female Coworker’s Success By Not Actively Sabotaging Her Career,1
